Iteration,Step,Reward,Pe,Latency,Throughput,PTX,Bw
1,49,-100,0.0174429641611978,1.9142180295608602,98.34693627011896,16,2.5
1,50,-100,0.010296053512025585,4.776527527926406,94.62831703650039,16,1.25
1,51,-100,0.018944860625336193,1.7558358301615322,97.87839506047902,17,1.25
1,52,-100,0.018126365618273937,9.749859639147486,71.26326341889809,16,1.25
1,53,-100,0.01777855200318737,5.75040088621249,54.33903100333235,16,2.5
1,54,-100,0.011724403317309144,3.1359999575647484,81.69154530977455,17,2.5
1,55,-100,0.014969483086462513,3.367462067385106,72.05000308898789,17,1.25
1,56,-100,0.023455785907880267,1.1784164387495122,99.68056520534506,16,1.25
1,57,-100,0.01992606486492373,9.439488810357984,89.02024270247469,17,1.25
1,58,-100,0.02019856429726212,3.345333571379723,86.2859055339355,16,1.25
1,59,-100,0.018932827031003303,4.797790832987028,63.57419571136549,16,0.625
1,60,-100,0.014802331729439549,1.3456701187781626,59.16186903042194,16,0.3125
1,61,-100,0.024658922107570234,5.541492239053704,79.75590486640206,16,0.15625
1,62,-100,0.012676053970427375,5.395137308687127,57.276844191120716,17,0.15625
1,63,-100,0.01327400470712734,4.994134478628135,57.024576452254344,17,0.078125
1,64,-100,0.015448128155033785,4.835744307383045,86.33118474320307,17,0.15625
1,65,-100,0.002842531900769486,3.9023382178613013,86.35428959187736,16,0.15625
1,66,-100,0.0199351718712262,8.582610522472045,89.3706035534747,16,0.3125
1,67,-100,0.025001524715589966,6.22347333306651,98.68473835167342,17,0.3125
1,68,-100,0.023479896453294433,7.457614172613503,89.65161520368682,18,0.3125
1,69,-100,0.010664310263721945,7.401549077742808,76.74392359212452,18,0.15625
1,70,-100,0.024742454197308625,3.109168915992126,55.226592904930904,18,0.3125
1,71,-100,0.007569127483686856,4.989031000490479,81.90049695501142,18,0.15625
1,72,-100,0.005028633607177646,2.2814132234208437,72.39535703379593,19,0.15625
1,73,-100,0.017344159582305098,5.059491962161508,68.28987205471557,19,0.3125
1,74,-100,0.02839834731034488,1.0363815376174499,81.40768899458922,18,0.3125
1,75,-100,0.012981137059159764,2.8025158293578363,61.09163655956267,18,0.625
1,76,-100,0.016125223517355385,9.51022959822879,76.09247461537707,18,0.3125
1,77,-100,0.015322962057828845,2.5915853766750905,54.48449769262117,17,0.3125
1,78,-100,0.022610737933396595,7.639297519443471,51.70270943124069,17,0.625
1,79,-100,0.02273500613899942,8.797392132273261,56.76578629668392,16,0.625
1,80,-100,0.013514199344101025,7.842971878801481,83.19757217522019,17,0.625
1,81,-100,0.028636368100590306,5.305599777829109,68.65734440702207,16,0.625
1,82,-100,0.023395329219971412,1.0925727420285622,54.70643889034368,17,0.625
1,83,-100,0.018399144276198546,9.65433915224775,64.7938959162823,18,0.625
1,84,-100,0.0010395905967110599,8.373478341844082,89.67755043917282,18,1.25
1,85,-100,0.006229669332853403,6.351502650557977,93.10191547794888,19,1.25
1,86,-100,0.00616054179421161,3.3824690798898676,68.70904262422283,19,2.5
1,87,43.57349526687221,0.0005042113097992652,2.294973111235063,68.99960254614739,18,2.5
1,88,-100,0.015114586446315333,6.3847207483064885,57.18895691035912,18,1.25
1,89,-100,0.009898908594587625,9.193875356935228,96.64176383398018,17,1.25
1,90,-100,0.00727974235263491,9.440751375664757,75.9671458512236,16,1.25
1,91,-100,0.02881868502627148,1.5863960163053066,85.18391610629214,15,1.25
1,92,-100,0.016239768305289646,3.0161407827290905,67.13768125347043,15,2.5
1,93,-100,0.02036423225601489,2.07854777438784,94.5360370843757,15,5.0
1,94,-100,0.0024148665435434827,3.5861209224711783,84.95775576374055,14,5.0
1,95,-100,0.023714101419339197,3.041268059320699,52.115735385184436,13,5.0
1,96,-100,0.017481437755122516,1.892091676654766,65.05564468728183,14,5.0
1,97,-100,0.010183783530753875,4.356766361231727,73.33485945743814,14,2.5
1,98,-100,0.007542071363096392,9.294830879184007,88.05212993563453,14,5.0
1,99,-100,0.025979644789815484,2.147599442424985,51.79633958312281,15,5.0
1,100,-100,0.0076594819851569865,3.7931309109691993,56.47965657501858,14,5.0
2,1,-100,0.009201182870895212,4.345671695371872,77.56816969853587,21,20
2,2,-100,0.01817229946984014,5.113442891563089,74.78114087992287,22,20
2,3,-100,0.018727031892783075,6.0497934363031245,51.13004270075066,22,10.0
2,4,-100,0.008755713962279263,4.4019081262816275,82.47969938595102,21,10.0
2,5,-100,0.021313588785877545,2.0679086414679717,62.256809381836504,21,20.0
2,6,-100,0.022752615002589908,9.15221780183212,56.68336885024488,21,40.0
2,7,-100,0.023484041583169916,9.710227171503098,81.27811111808546,22,40.0
2,8,-100,0.019066308752904063,6.005171966893083,51.2204182159523,22,20.0
2,9,-100,0.02241610864802772,7.468164508442771,50.66896633883008,23,20.0
2,10,-100,0.017937154394102508,8.894169755709552,59.85796414630338,24,20.0
2,11,-100,0.01999466459658084,9.840785059992061,53.56254688245632,25,20.0
2,12,-100,0.012496921498759967,9.6214226400763,64.95136877128502,25,40.0
2,13,-100,0.0025844245087484805,3.2981853830923615,78.51763796262475,24,40.0
2,14,-100,0.01630287898398079,9.383587960115442,92.63052716988415,24,80.0
2,15,-100,0.02343361719551289,1.4975768210972034,90.37100928647074,24,160.0
2,16,-100,0.023982039280925575,8.930186541072906,92.57594753617295,24,320.0
2,17,-100,0.010527628812452776,2.5408540056837032,58.31789985166311,24,160.0
2,18,-100,0.01991019805758398,5.835913494930418,61.30328657875367,24,80.0
2,19,-100,0.003300074980789657,1.375542215397127,53.37869977560791,24,40.0
2,20,-100,0.012338594608453669,2.64636927549945,90.996594050667,23,40.0
2,21,-100,0.014806047825391765,8.39699082285766,63.07177977042432,22,40.0
2,22,-100,0.0276197318796297,8.61392723229599,93.74390377312311,21,40.0
2,23,-100,0.013016987807648898,7.560943117919227,64.43318786737237,22,40.0
2,24,-100,0.028448463898323995,4.858784781799744,57.88919349950237,21,40.0
2,25,-100,0.002711020639949594,3.45792398058987,86.383905212592,21,80.0
2,26,-100,0.023571877412894123,4.4385983135760885,72.57061454706638,21,40.0
2,27,-100,0.01079713312948039,2.5824246095265417,99.31111958537832,21,20.0
2,28,-100,0.017713640872458608,6.220658883496991,93.92313748209547,21,40.0
2,29,-100,0.02271993758232003,9.556622137475348,69.0694346597416,21,80.0
2,30,-100,0.011835015522603909,4.246646765401357,89.81706127962883,21,160.0
2,31,-100,0.010869871966644094,5.441089957369157,70.85398077074072,20,160.0
2,32,-100,0.010720522243617572,1.720735368783898,96.8087217229882,19,160.0
2,33,-100,0.020399691065827025,3.800948897421448,95.33697366925702,19,320.0
2,34,-100,0.0017044562580553256,4.0865816544796365,85.09293477184465,19,160.0
2,35,-100,0.028087251374616765,5.667396722711961,62.36484274651212,20,160.0
2,36,-100,0.011023558382790092,8.914410026908222,92.64087990842933,19,160.0
2,37,-100,0.020368274942418187,9.966745614753195,84.78257163362272,19,320.0
2,38,-100,0.025551409264393476,8.99353984328623,87.71938279564733,19,160.0
2,39,-100,0.027363208045707937,5.564057001246457,97.29176403660352,19,320.0
2,40,-100,0.017635034018689363,4.301107933282699,60.292296974673704,18,320.0
2,41,-100,0.0037783771727592946,5.150275044760891,87.8674463811966,17,320.0
2,42,-100,0.0254199853285253,2.2118653905804795,93.87277425328517,17,640.0
2,43,-100,0.0293557951555996,3.775639145275415,52.73191631355262,16,640.0
2,44,-100,0.012751768439156937,4.098632399549075,64.82224273106738,16,320.0
2,45,-100,0.016544886003233443,6.656980997047326,81.66170780559176,17,320.0
2,46,-100,0.001942630685246609,2.0108633278192727,94.0606115579044,17,160.0
2,47,-100,0.021306897144875724,1.9790418968480905,75.65009068562746,17,80.0
2,48,-100,0.007766197716308321,6.966514848544909,99.20727272635875,18,80.0
2,49,-100,0.020381037890395737,4.1169030014833385,61.388697604301754,17,80.0
2,50,-100,0.020137388101623802,2.4407219457388623,80.64939578290495,18,80.0
2,51,-100,0.027226573058166753,5.535369115892729,70.47449681817976,18,160.0
2,52,-100,0.014211619725736353,4.263800577466874,99.12760287779633,18,80.0
2,53,-100,0.021328297398861412,9.841687758749176,64.31690398365689,18,160.0
2,54,-100,0.02988235516067747,2.5674814046012964,89.70244369984334,18,80.0
2,55,-100,0.026785690779753138,8.217606207331826,52.36764326154336,18,40.0
2,56,-100,0.02850313720759726,2.806365643660248,55.088256593660915,17,40.0
2,57,-100,0.0011940832484500963,9.256416523712929,87.12521793307741,18,40.0
2,58,-100,0.02203298857659585,5.497141146579003,60.328342616567625,19,40.0
2,59,-100,0.024826857639039246,1.0146823568537024,78.39102446580236,18,40.0
2,60,-100,0.004526929514382192,8.794962650195261,68.1265944180455,19,40.0
2,61,-100,0.00819538699297128,4.155870103009295,75.4004390600777,18,40.0
2,62,-100,0.017708172723645672,5.177370950999949,72.29109495635234,19,40.0
2,63,-100,0.010452546266567617,3.945279226925877,63.35426658813346,18,40.0
2,64,-100,0.02076902605206256,2.7069032812530844,98.60969679038911,19,40.0
2,65,-100,0.02612237956359324,8.958031100664885,59.10026831589832,20,40.0
2,66,-100,0.029533916606276505,5.083267900771974,95.48568535292173,21,40.0
2,67,-100,0.0037585714635545915,7.040036341982551,72.4354346218033,22,40.0
2,68,-100,0.018744001060313466,1.8633261718409946,87.55661435267339,23,40.0
2,69,-100,0.014977947530528838,5.610646708918732,73.77548581548858,22,40.0
2,70,-100,0.027097392966986707,4.764578307731769,53.63365324438222,22,20.0
2,71,-100,0.01986649762093886,1.6237794653309587,75.2230864674842,23,20.0
2,72,-100,0.00793063846404861,2.3808863921879078,67.19221423531596,22,20.0
2,73,-100,0.011341444079229004,3.5754799967136948,75.06482812418568,22,40.0
2,74,-100,0.0194315739356185,2.906640575215312,57.313145876289276,22,80.0
2,75,-100,0.016923173305155453,1.7441071400615997,72.8381260508978,23,80.0
2,76,-100,0.02381372722196555,7.344203465091415,63.84028678927364,24,80.0
2,77,-100,0.02691898018038279,9.152117049968219,64.79316478141072,24,40.0
2,78,-100,0.027262763663948555,6.883357299822406,96.030696594037,24,80.0
2,79,-100,0.018127357572238007,5.434836281558054,94.40765056493258,23,80.0
2,80,-100,0.019049430523030045,2.7561116700429737,72.14047562156485,24,80.0
2,81,-100,0.02209612404139722,9.83039119465412,68.01519213296896,24,160.0
2,82,-100,0.014750847536530316,8.712244523728904,73.30805497707243,25,160.0
2,83,-100,0.02465494725192045,8.578314186505231,77.33023341131229,24,160.0
2,84,-100,0.02863246333768588,3.690492947544129,85.82146340185969,25,160.0
2,85,-100,0.01551230310004437,4.19156471447424,60.855493110946234,26,160.0
2,86,-100,0.008605618178222557,9.988047873772626,52.81704773960031,26,80.0
2,87,-100,0.026264976721408786,3.2501008464890035,61.3946912001564,26,40.0
2,88,-100,0.012829953290431285,9.342958551951567,71.60016198801573,26,20.0
2,89,-100,0.022054928100838075,8.019291683256387,57.326034373152204,25,20.0
2,90,-100,0.006294890198336137,5.167878136953197,84.57601523371142,25,40.0
2,91,-100,0.023327233706651466,8.296074944578947,72.36561193902206,25,20.0
2,92,-100,0.015125621868779044,1.0685833031281837,93.83176563503318,25,10.0
2,93,-100,0.0016296934974303057,2.2770767957066345,52.877300913743035,25,5.0
2,94,-100,0.013697236661020313,4.699053520764956,88.21220728603552,24,5.0
2,95,-100,0.01553851837000186,3.9656957875513754,85.96154007650212,24,10.0
2,96,-100,0.020003371082669273,3.038157893818043,94.84499323005363,24,5.0
2,97,-100,0.029480636741260568,9.623650492126897,86.16293540337527,24,2.5
2,98,-100,0.015100856206597454,2.949662230576926,78.9080238697872,25,2.5
2,99,-100,0.012450911730697602,4.647241045988682,81.05240573826994,25,1.25
2,100,-100,0.018940074595426654,4.542957461617945,71.72345989432009,25,0.625
3,1,-100,0.016883448183430644,8.779638457041749,92.25103682523243,19,20
3,2,-100,0.014446217196942725,5.428388894477821,54.60061185005252,18,20
3,3,-100,0.018713702190932532,8.314613691766922,87.72626701032537,19,20
3,4,-100,0.010220898665288919,4.691497580769946,91.64271727001056,19,40
3,5,-100,0.024159605081418917,9.746937347914194,58.57911967029158,18,40
3,6,-100,0.025960447952400573,6.834942844129868,67.74407862633535,18,20.0
3,7,-100,0.012216592551342005,2.4979990786210635,71.08491306925902,19,20.0
3,8,-100,0.007712822331183042,2.4332501783167664,80.20056196775144,20,20.0
3,9,-100,0.009717065608430735,2.870010454474004,87.17809824933087,19,20.0
3,10,-100,0.013958579148843724,5.932667548175715,91.82503241903947,18,20.0
3,11,-100,0.0052325794253979315,6.796061345683301,89.45620521045184,18,10.0
3,12,-100,0.018082967615582018,3.7155504437560625,57.00364491016449,18,5.0
3,13,-100,0.02506036010885382,7.857773681861221,82.8136393616181,18,2.5
3,14,-100,0.029716439346691458,2.0969292155472194,59.54581048398878,18,5.0
3,15,-100,0.02715834495172314,6.968311837678198,87.87871029874024,18,2.5
3,16,-100,0.00443407058961927,5.694031257322106,84.37861533521396,17,2.5
3,17,-100,0.02367182064271312,7.648114333314297,76.55272410820947,17,1.25
3,18,-100,0.0196143398996104,3.8821854400350904,75.98748296191863,16,1.25
3,19,-100,0.008530950507736777,1.6333102280693286,57.51228555709105,15,1.25
3,20,-100,0.01524627112210767,8.004537037921326,58.80679157086432,15,2.5
3,21,-100,0.013061806623759812,5.245982544340776,59.752418032871766,15,5.0
3,22,-100,0.026059065413179164,6.818075357591962,78.29220619325412,15,2.5
3,23,-100,0.002175133950947022,8.941298289448639,62.611973360643645,15,5.0
3,24,-100,0.027465814923284808,6.127099332660466,51.48866340219867,15,2.5
3,25,-100,0.014033669146358209,1.804036179617941,92.1531058735238,14,2.5
3,26,-100,0.005271492989504634,8.937806760583946,66.07088360033427,14,1.25
3,27,-100,0.01725737109836033,6.321791387987961,91.7754220618265,14,2.5
3,28,-100,0.017009048080351023,4.2976775500099915,50.08461206387466,15,2.5
3,29,-100,0.02830686504412849,1.384104709114131,86.90041039419498,14,2.5
3,30,-100,0.013192072763555194,8.166912011880726,72.78978230402815,14,5.0
3,31,-100,0.005857498797657285,7.156144031489222,58.54178388501884,13,5.0
3,32,-100,0.011631303080630276,5.526245617212197,67.19948645858577,13,2.5
3,33,-100,0.013223496869995825,4.967173118070397,57.095816264085535,14,2.5
3,34,-100,0.016541130587001282,6.666108114424052,89.58555401462974,14,1.25
3,35,-100,0.006878955501058144,9.849205167475885,71.00009087074633,14,2.5
3,36,-100,0.02726566048785936,7.520294152728303,89.1165917229051,13,2.5
3,37,-100,0.02802632858611063,1.647561546637435,97.75210238715945,13,5.0
3,38,-100,0.026244874470127248,3.867950041607421,99.58091772342601,13,2.5
3,39,-100,0.022656024205584067,7.584915581425963,58.065623396839904,13,1.25
3,40,-100,0.011523009775588348,2.3917545599452623,80.19312701673579,13,2.5
3,41,-100,0.01377101561472383,2.6521962996753707,51.873118919882785,13,1.25
3,42,-100,0.02273065215386983,6.043758887343033,74.4112909297241,13,0.625
3,43,-100,0.02319971582706593,1.0619524048049434,86.28798531193786,13,0.3125
3,44,-100,0.016432268973908096,3.684422321428075,60.182980397695914,12,0.3125
3,45,-100,0.002283781611390613,2.3608519839955173,74.9885529623894,12,0.15625
3,46,-100,0.01658671464189018,3.2993625593604694,85.93190192202216,11,0.15625
3,47,-100,0.028550303153122996,4.486345509489724,84.57686659227026,10,0.15625
3,48,-100,0.026141273849809434,1.109417978811409,79.32389988713919,10,0.078125
3,49,-100,0.024021711825501724,9.354022985147601,97.74319158651325,11,0.078125
3,50,-100,0.004967130468697879,9.961186967811878,77.71873245198313,11,0.0390625
3,51,-100,0.00911297031771731,5.666990907689128,93.40910610523738,11,0.078125
3,52,-100,0.012932219863401689,8.822722025304984,90.18471914199898,10,0.078125
3,53,-100,0.01377101479511333,5.2541416771703595,54.448809325817834,9,0.078125
3,54,-100,0.007112107432511531,6.441660023837162,53.99486953153366,8,0.078125
3,55,-100,0.019320075100517288,9.135444803367692,78.58248965868914,8,0.15625
3,56,-100,0.017457709542969387,3.058407103053741,89.71874211641618,8,0.3125
3,57,-100,0.020802713475489353,8.027953968185974,58.08664084376821,7,0.3125
3,58,-100,0.006877841097546999,5.135454351356112,80.26347956450807,7,0.625
3,59,-100,0.025924818634039667,8.945858344059232,93.77391756655915,6,0.625
3,60,-100,0.004184681500376777,1.5166246797930103,81.91132516484717,6,1.25
3,61,-100,0.019766599129277803,2.1474211905921408,55.069335082925896,5,1.25
3,62,-100,0.0056984752973229125,6.86210239517161,97.67671036011635,5,0.625
3,63,-100,0.003520702915061734,3.1389239288643775,69.14943144296771,5,1.25
3,64,-100,0.015453552227979077,6.334508987317721,54.904440684327234,6,1.25
3,65,-100,0.02969811787676721,8.263145857397046,97.15200893443422,7,1.25
3,66,-100,0.00921718967135076,6.53035002911656,97.47513557155959,7,2.5
3,67,-100,0.028800092017382695,3.78901133449227,91.607211540022,8,2.5
3,68,-100,0.0020843475032331516,9.55090474420767,78.53477549767386,8,1.25
3,69,-100,0.014907842494422726,7.3619840186330086,87.60405979984907,8,0.625
3,70,-100,0.02983633588070873,5.024311255909779,80.26520178785998,8,0.3125
3,71,-100,0.01126863263518053,6.3356346243341495,96.80344511169768,8,0.15625
3,72,-100,0.02380579914934562,2.429410295943137,52.40499346115904,8,0.3125
3,73,-100,0.009786499804501662,4.701285146446523,63.96304228183266,7,0.3125
3,74,-100,0.003893798249972915,5.462668595904609,56.07100583282726,7,0.625
3,75,-100,0.022311196264445943,7.501783521499899,90.89441613821603,6,0.625
3,76,-100,0.015981665523373,9.672052361083097,86.53744748060609,7,0.625
3,77,-100,0.021725797013198912,8.376254496697161,95.27348032673291,6,0.625
3,78,-100,0.009175388342707067,9.966008524406682,75.25928996785328,6,0.3125
3,79,-100,0.026283774599968338,2.514611040046529,55.579333213889626,6,0.625
3,80,-100,0.0033577020888395366,6.284226199325842,55.332289963159695,5,0.625
3,81,-100,0.020645372029056485,6.833149683787452,77.45466479929976,5,1.25
3,82,-100,0.008408647513249018,3.8709919893896076,63.09569949728346,5,0.625
3,83,-100,0.02415242889628937,6.6488451133148825,98.80485751645585,6,0.625
3,84,-100,0.01880654466226853,6.599019941046229,73.32655214465807,5,0.625
3,85,-100,0.018725878895646045,1.171099196386622,67.00908103054442,5,0.3125
3,86,-100,0.004074476474208909,7.807076339937616,72.04004039573442,6,0.3125
3,87,-100,0.0010075618054919604,5.272940311694973,89.49897661663934,5,0.3125
3,88,-100,0.002228096483152511,6.453932317045622,64.04549427256707,5,0.625
3,89,-100,0.01916870195445895,7.444822323841408,54.24355044471324,6,0.625
3,90,-100,0.01504152201030385,5.577394444325737,55.33703217775396,7,0.625
3,91,-100,0.010263869148814086,7.242482600017681,68.43422188960395,7,0.3125
3,92,-100,0.017229694583032442,9.387577278558092,95.16800601953497,7,0.15625
3,93,-100,0.004618441551665931,3.0948250619153512,55.22369647582989,7,0.078125
3,94,-100,0.014993050833321859,1.6932102880397921,88.37702121254932,6,0.078125
3,95,-100,0.005316633241294536,6.111792617663442,53.10961722398768,6,0.15625
3,96,-100,0.022289242746080743,5.19438479772195,68.66713906733871,7,0.15625
3,97,-100,0.02600197418761379,4.453540681754465,87.06323695118641,8,0.15625
3,98,-100,0.009009933880234994,2.0117620230181026,83.86225541588932,8,0.078125
3,99,-100,0.00562526488266943,7.310878773579442,75.45929471710117,7,0.078125
3,100,-100,0.028371552237048115,5.977787794045599,53.486960742735334,6,0.078125
4,1,-100,0.018861368177271777,7.677928594450223,61.543278645373974,20,10.0
4,2,-100,0.010443793048527486,8.608953791120591,73.6703806046383,19,10.0
4,3,-100,0.007238036814868967,2.7679166192914133,97.26885443348053,20,10.0
4,4,-100,0.025418380558364675,5.352424802420474,90.25180843296988,20,20.0
4,5,-100,0.0029120984093834105,3.18573165550983,99.2798153790408,20,40.0
4,6,-100,0.01022023770660658,8.956045849607982,71.17185552156297,20,20.0
4,7,-100,0.024272078403316362,8.791744505073648,68.56538292525131,21,20.0
4,8,-100,0.017356249609634396,8.506378617839257,95.26390344386257,21,10.0
4,9,-100,0.014568355408708227,9.563026778150833,73.13601101725199,21,20.0
4,10,-100,0.020768697403530167,8.356649797947401,94.28860040008087,21,40.0
4,11,-100,0.0030838537760743663,7.224025537582265,87.04928304187894,20,40.0
4,12,-100,0.0023351377858846635,7.32135038216395,57.82220067763853,20,80.0
4,13,-100,0.02594780423616718,8.195920917198348,66.56845929418553,20,40.0
4,14,-100,0.016190256680617094,5.249575895604484,89.19985338209975,20,20.0
4,15,-100,0.012722960380864965,2.5509479779157287,91.77937760083748,20,40.0
4,16,-100,0.0033526680371301796,8.931279155136021,95.0573442280107,20,80.0
4,17,-100,0.029829373924031538,5.266527786620747,57.646075098177704,19,80.0
4,18,-100,0.011293141131183775,5.427183113365201,84.11127793437502,20,80.0
4,19,-100,0.0265638218889984,2.9715196313236336,58.14274883561873,20,40.0
4,20,-100,0.02721168279375888,4.707682508753814,92.29877695319037,19,40.0
4,21,-100,0.004396324846765063,3.3754323276342406,99.16040052235485,20,40.0
4,22,-100,0.013648819266178757,5.825108278232633,98.01798273902051,20,80.0
4,23,-100,0.021955376163745065,2.2204471036130826,87.9797888855384,20,160.0
4,24,-100,0.026525412446985086,7.512405379496494,80.49045497174919,19,160.0
4,25,-100,0.008377827853592429,7.317497985735153,50.218502120002015,19,80.0
4,26,-100,0.004265730144487836,4.705826955834137,97.41474089252101,19,40.0
4,27,-100,0.027528885189826505,3.002544594319807,65.09287698742624,19,80.0
4,28,-100,0.018566354224004933,7.520565824908872,64.51924149368196,19,160.0
4,29,-100,0.005824244076343714,8.256556790300136,63.31234739316142,19,320.0
4,30,-100,0.011613511627057423,6.4432193969186855,58.10036211102224,18,320.0
4,31,-100,0.0071180277730079535,4.8505162348787785,81.50567795886253,19,320.0
4,32,-100,0.015258766392767345,4.398507278343076,85.4911961115595,19,160.0
4,33,-100,0.02758412460083732,6.69358056597644,93.15179422572777,20,160.0
4,34,-100,0.006642292457110396,1.0316953753621072,54.46798443592542,21,160.0
4,35,-100,0.013277847103388104,7.548590563555991,85.23799996114857,20,160.0
4,36,-100,0.027419038071288118,6.22514454794964,54.23078643336548,19,160.0
4,37,-100,0.008850871426250006,5.6028922755184976,59.47737170553478,19,320.0
4,38,-100,0.022375634596985872,3.3682450606824963,91.8389847876426,18,320.0
4,39,-100,0.02361951431151772,8.65179634932232,63.03334691881555,18,160.0
4,40,-100,0.004799354893555364,3.7214430017228555,81.1272402705957,18,320.0
4,41,-100,0.026524034034882994,8.4805875112427,52.46696751693288,17,320.0
4,42,-100,0.01856486531865149,8.281592592783959,80.39986759870136,16,320.0
4,43,-100,0.006710323522178773,8.481663044764764,79.3827073571297,17,320.0
4,44,-100,0.006498144870742845,9.605150410531637,68.98754330586192,16,320.0
4,45,-100,0.011761194664079575,4.129226138378424,91.79881238406679,16,160.0
4,46,-100,0.01061485410199654,9.87127375806399,89.61940717057819,17,160.0
4,47,-100,0.01610553068061226,5.249332692006156,89.87439556069643,17,320.0
4,48,-100,0.014728104397077045,5.5136174432738665,78.6522848868538,18,320.0
4,49,-100,0.003721740721977561,6.967417423363203,63.801342753595605,19,320.0
4,50,-100,0.020858663108916545,2.9381894747407404,77.67324279999724,18,320.0
4,51,-100,0.018866955467700963,8.226734876845622,54.394765942538555,18,640.0
4,52,-100,0.0051153211856220186,7.239173481664315,95.87245439631955,19,640.0
4,53,-100,0.013398734211865989,2.3602301409342226,91.31694913251667,18,640.0
4,54,-100,0.026215982650816736,2.5652898695979567,93.9726534693539,18,1280.0
4,55,-100,0.02613297112434699,6.487225665654093,68.96877018282677,18,640.0
4,56,-100,0.009508025648140074,4.429480855473851,99.95346428744291,18,1280.0
4,57,-100,0.00691118477540858,9.568776287451112,56.6934137885943,17,1280.0
4,58,-100,0.02537932665029843,5.880703616127006,84.68978847398414,17,2560.0
4,59,-100,0.021464803181276856,6.013128333787403,68.20165469439392,18,2560.0
4,60,-100,0.01858855734465039,6.680857633145569,92.20950828409673,18,1280.0
4,61,-100,0.007386590049214348,2.662865332604075,77.18457610710709,19,1280.0
4,62,-100,0.025459525709619974,3.1218613274567653,89.04351649382518,19,2560.0
