Slice,Iteration,Step,Reward,Pe,Latency,Throughput,PTX,Bw
eMBB,1,33,-100,0.007819091469022085,5.941963698860321,98.78225645295193,21,10.0
eMBB,1,34,-100,0.012194173438172421,3.33485142367757,42.57774144016501,20,10.0
eMBB,1,35,-100,0.0012911806598676092,3.47656254784956,58.85845992953666,20,20.0
eMBB,1,36,-100,0.02943125812548706,7.330472739600752,89.06547262738967,21,20.0
eMBB,1,37,-100,0.014337473963766813,4.000716466610662,29.267075441017337,20,20.0
eMBB,1,38,-100,0.029260622566614027,3.9879652194308908,84.00598830434637,20,20.0
eMBB,1,39,-100,0.026931177037096653,6.459868087380389,14.038528247244242,19,20.0
eMBB,1,40,-100,0.027162157746092302,1.2716389875921044,38.076025975015355,19,20.0
eMBB,1,41,-100,0.0017405317725097918,1.6679879909098554,10.777886650323996,19,20.0
eMBB,1,42,-100,0.027604697586041612,8.778525702230276,88.60808275719673,19,10.0
eMBB,1,43,-100,0.025868560912411524,6.703879812631739,96.26396428379363,19,10.0
eMBB,1,44,-100,0.002493741922444292,5.168627077059564,49.32325300112491,19,10.0
eMBB,1,45,-100,0.027430997950350713,6.525308852450633,70.80202082083377,20,10.0
eMBB,1,46,-100,0.0067926873372997285,8.616258560040983,24.72756326289771,21,10.0
eMBB,1,47,-100,0.009292667429268174,1.0907058088555464,22.802140665349086,22,10.0
eMBB,1,48,-100,0.018086816426513268,3.3590210894492856,66.09668208052568,21,10.0
eMBB,1,49,-100,0.02858888729290235,1.4491880813980778,82.3786693470518,21,10.0
eMBB,1,50,-100,0.0066867082400468136,7.408982465815505,39.7781185230096,21,10.0
eMBB,1,51,-100,0.0026901564764181883,6.42974450988541,74.18621140435249,22,10.0
eMBB,1,52,-100,0.003375566496917116,6.092530759743291,31.411694404335442,21,10.0
eMBB,1,53,-100,0.019567145681661766,9.355259859848031,21.39176039996464,22,10.0
eMBB,1,54,-100,0.022723391503976842,7.003866005250217,86.51946360589949,22,20.0
eMBB,1,55,-100,0.0068061355729451805,6.202525051975605,50.08403701829771,23,20.0
eMBB,1,56,-100,0.020194809345006243,9.576400415972529,66.32466291166871,24,20.0
eMBB,1,57,-100,0.008713991207987298,8.300885064352903,45.22340233757954,25,20.0
eMBB,1,58,-100,0.01683548041413784,8.40831185169043,40.851013331467165,24,20.0
eMBB,1,59,-100,0.020932612657558608,5.520374704556376,80.25900455769032,23,20.0
eMBB,1,60,-100,0.005842715198336207,6.975666566523014,97.34538682432051,24,20.0
eMBB,1,61,-100,0.0052663597824641525,9.761512886538966,65.1863286137604,23,20.0
eMBB,1,62,-100,0.02457337035501358,1.161602369243349,31.494567464283808,23,10.0
eMBB,1,63,-100,0.012249503949436538,3.0379424488582476,25.19463994876478,23,5.0
eMBB,1,64,-100,0.02904154238695681,7.760621134859594,60.83715395811244,23,5.0
eMBB,1,65,56.79716485476642,0.0006752415739257678,8.094659221225639,57.606630776888984,23,2.5
eMBB,1,66,-100,0.013589925053341735,9.213338986945196,94.54361224010478,23,2.5
eMBB,1,67,-100,0.001279110805780219,7.673672020617704,68.30886435403937,23,5.0
eMBB,1,68,-100,0.007873408122519559,5.352288367223826,17.021968654436115,23,10.0
eMBB,1,69,-100,0.011550450905613628,4.066632133866755,49.02125533857752,23,10.0
eMBB,1,70,-100,0.02509916502697876,7.793531868708268,48.75413126288374,23,5.0
eMBB,1,71,-100,0.0193919460226221,5.264613819878342,25.434418610252763,24,5.0
eMBB,1,72,-100,0.022767397874098472,9.286030258934177,13.129039198925021,23,5.0
eMBB,1,73,-100,0.014456743952220259,1.8935955278419958,33.42264870532591,23,10.0
eMBB,1,74,-100,0.01793537878848648,9.213031118415177,33.684495357253226,23,5.0
eMBB,1,75,-100,0.02371977551039101,1.4575822738693218,21.585819945035723,23,2.5
eMBB,1,76,-100,0.014067770856105239,9.892503209879077,69.7492701795243,23,2.5
eMBB,1,77,-100,0.013795763548872792,5.399451144861382,40.515724846408624,23,1.25
eMBB,1,78,-100,0.017474750498277652,7.042471339270982,99.61759314112628,23,2.5
eMBB,1,79,-100,0.026464046237749256,8.919525065613978,58.52224208768556,22,2.5
eMBB,1,80,-100,0.02396964760778023,4.647371206177279,69.90565523676318,22,2.5
eMBB,1,81,-100,0.016167524879249554,5.521260730303661,24.20611819192357,22,5.0
eMBB,1,82,-100,0.004121639125557656,1.333419364380439,12.805936149545385,21,5.0
eMBB,1,83,-100,0.018534562899583523,3.709936902127532,60.890924199811735,21,5.0
eMBB,1,84,-100,0.005509398219387817,6.824451612362534,73.69683136730265,21,5.0
eMBB,1,85,-100,0.02571642846109869,8.160071295460853,74.15813362549638,20,5.0
eMBB,1,86,-100,0.00865935590823065,7.4242184217365494,74.14329203378264,20,5.0
eMBB,1,87,-100,0.020914293101152778,3.9260540766469223,62.06484940691894,20,5.0
eMBB,1,88,-100,0.0238772597844605,2.1262116271444502,21.225387463910565,19,5.0
eMBB,1,89,-100,0.0015548958365680648,4.9080767312951314,97.8849184227775,19,10.0
eMBB,1,90,-100,0.003995947648132687,4.804154234080883,64.72013953777001,19,5.0
eMBB,1,91,-100,0.02194347043152437,8.92001330607274,80.07117441428213,19,2.5
eMBB,1,92,-100,0.012630857705181587,3.3550309941413667,36.22291038132329,18,2.5
eMBB,1,93,-100,0.026200428989005632,2.8069290701102707,69.80726465451556,18,2.5
eMBB,1,94,-100,0.025295391298234184,4.3822031288724,35.809069652434815,18,2.5
eMBB,1,95,-100,0.01984343056588192,5.6153999897056055,88.41328660379646,18,2.5
eMBB,1,96,99.22350117823255,0.0009655278046099959,6.735022440145372,99.8970034222471,17,2.5
eMBB,1,97,68.48352134599847,0.0005067552381730261,4.707014720191588,68.95422281801763,17,5.0
eMBB,1,98,-100,0.010624254655725692,1.2279202460843692,78.27048780621152,18,5.0
eMBB,1,99,-100,0.023145538625547774,9.92102741638143,32.472938801863506,18,2.5
eMBB,1,100,-100,0.008694890729488489,6.724852585417633,73.78804614207726,19,2.5
eMBB,2,1,-100,0.008999873921558764,8.813684226984655,80.61417344346084,20,10.0
eMBB,2,2,-100,0.009321218660376189,1.9945236857890776,55.66178463386512,20,10.0
eMBB,2,3,-100,0.019368670929318373,3.814748190017781,28.766600988557798,20,20.0
eMBB,2,4,-100,0.0101046771182086,8.643507863353486,85.5680591390938,20,20.0
eMBB,2,5,-100,0.004840751265181855,3.4547963245774396,82.7314754605648,20,20.0
eMBB,2,6,-100,0.02028141274393343,9.33743906252026,95.21993065616115,19,20.0
eMBB,2,7,-100,0.0033614888318998044,1.2130972184702498,28.01704016509438,19,20.0
eMBB,2,8,-100,0.024912790925771477,5.544217418072125,43.97052710675164,19,20.0
eMBB,2,9,-100,0.0022285004907858378,1.832590921758945,48.87796873863392,19,10.0
eMBB,2,10,-100,0.005578668570885452,4.18398175361759,92.95282547934977,18,10.0
eMBB,2,11,-100,0.018171682587609542,1.2641887325904848,48.04743526430528,18,5.0
eMBB,2,12,-100,0.012299224706148248,4.329222572115329,87.31409744223335,18,5.0
eMBB,2,13,-100,0.015354765719160963,4.111367286571,88.4261337562682,18,5.0
eMBB,2,14,-100,0.003928855870011492,5.51368242630163,25.899564865361448,17,5.0
eMBB,2,15,-100,0.02803300819591817,3.910464965795686,45.75781840833136,16,5.0
eMBB,2,16,-100,0.019167369045015103,8.45129615897126,41.70239183165118,15,5.0
eMBB,2,17,-100,0.018013233004461567,1.4125754762040343,67.0522195386566,15,5.0
eMBB,2,18,-100,0.021904214531303805,3.1798654954284027,98.86652073323464,15,2.5
eMBB,2,19,-100,0.005258161330654081,6.796402045713482,60.882880202398646,14,2.5
eMBB,2,20,-100,0.0027551341149702952,4.114242595430003,33.40307677073035,15,2.5
eMBB,2,21,-100,0.008863682973513904,3.871785293501784,94.59076432553026,15,2.5
eMBB,2,22,-100,0.007000423617009527,6.057976895974911,49.9154586717132,14,2.5
eMBB,2,23,-100,0.019949668290578725,4.423353651515667,17.482569802790927,13,2.5
eMBB,2,24,-100,0.02158412580295028,8.011238511440085,13.813762685340642,13,1.25
eMBB,2,25,-100,0.004742148302040939,5.24127340956876,23.48830159855124,13,1.25
eMBB,2,26,-100,0.012351626599093788,6.674694716258961,26.828801115154704,14,1.25
eMBB,2,27,-100,0.004948075226573654,5.709960137084617,88.74617300478836,14,0.625
eMBB,2,28,-100,0.01651128388460515,9.398928126401302,89.10720123811332,14,0.625
eMBB,2,29,-100,0.015377725754459923,1.9040804274080465,29.494633529333136,15,0.625
eMBB,2,30,-100,0.002572155165787693,3.0250652658398782,78.57089499291237,15,0.625
eMBB,2,31,-100,0.0014885549635870084,8.3638265902756,80.80403554205274,15,1.25
eMBB,2,32,-100,0.021184502506933104,4.260647984098802,21.999850646091726,15,1.25
eMBB,2,33,-100,0.014006882878605962,7.1052874173549485,85.06813758647878,16,1.25
eMBB,2,34,-100,0.010375147385577288,9.86842527612162,61.196804470741796,15,1.25
eMBB,2,35,-100,0.015926690933686212,6.454955430464425,69.68616125711256,15,1.25
eMBB,2,36,-100,0.017795327350818794,5.65857593308219,35.00612117252042,15,2.5
eMBB,2,37,-100,0.01953265317165392,3.838338825959404,74.05466362718862,15,1.25
eMBB,2,38,-100,0.0033289306243991057,3.9211095331913253,55.293667577818866,15,0.625
eMBB,2,39,-100,0.009081755853334044,9.577047299666908,95.05179387451005,15,1.25
eMBB,2,40,-100,0.016410674416086485,5.577646274966333,12.74473277179948,15,2.5
eMBB,2,41,-100,0.016059783783112208,1.89608085433971,30.308091793266275,15,1.25
eMBB,2,42,-100,0.015410441365571596,8.22292187137648,38.757646899749716,15,0.625
eMBB,2,43,-100,0.02856559235221168,8.194065137319093,23.384866591848862,14,0.625
eMBB,2,44,-100,0.026258778992202143,4.243007841712927,73.49264879051097,14,1.25
eMBB,2,45,-100,0.008910969011699963,5.454150910080299,26.22130377712195,14,0.625
eMBB,2,46,74.80324885623196,0.000627541613164553,7.152883234323668,75.51853717966432,15,0.625
eMBB,2,47,-100,0.027262018274132882,5.9215421991115855,47.53011720040825,15,0.3125
eMBB,2,48,-100,0.015716222252663614,7.780956184013785,40.38718791138339,14,0.3125
eMBB,2,49,-100,0.017270408781839088,6.349271223914395,65.86977806848563,15,0.3125
eMBB,2,50,-100,0.02028855858441153,5.286879577905373,41.47421513677227,15,0.3125
eMBB,2,51,-100,0.012210429703720065,2.207246791141993,83.47456112590505,15,0.3125
eMBB,2,52,-100,0.027257446376499933,4.615069301786617,47.7373869916712,14,0.3125
eMBB,2,53,-100,0.029222846341288276,6.003226888719748,42.67720787814449,14,0.3125
eMBB,2,54,-100,0.02325549930524744,9.028008811714331,29.471515944145537,14,0.625
eMBB,2,55,-100,0.02441573414283947,9.253737668027638,52.59853874866062,14,0.625
eMBB,2,56,-100,0.013097634550983948,5.474045054041357,78.04577281127852,14,0.3125
eMBB,2,57,-100,0.006805723974687495,9.389328238979465,67.93602749712556,15,0.3125
eMBB,2,58,-100,0.0011196739087416534,8.578034284271816,76.38864996410486,15,0.3125
eMBB,2,59,-100,0.017383146866097227,3.3144555990319846,24.73833525278599,16,0.3125
eMBB,2,60,-100,0.003822220142223586,6.451176813868257,50.99448697207093,16,0.625
eMBB,2,61,-100,0.01200366294920044,7.190400648539652,44.595614445959995,16,0.625
eMBB,2,62,-100,0.017638661449999454,8.37885354172088,23.280862461559728,15,0.625
eMBB,2,63,-100,0.029355569091350148,8.54554742889713,78.38562252665565,15,1.25
eMBB,2,64,-100,0.02042114504773722,5.815548943914491,71.6154971462359,15,1.25
eMBB,2,65,-100,0.0038868077494045483,2.08712215600526,94.44868503235556,14,1.25
eMBB,2,66,-100,0.01182864739914176,2.4430928734571347,28.39792053839264,13,1.25
eMBB,2,67,-100,0.010830003730794052,2.6159331242904633,96.35610989211335,14,1.25
eMBB,2,68,-100,0.00914993902727342,8.912769481588482,25.767740390965493,14,0.625
eMBB,2,69,-100,0.016558418307198893,8.70363733336173,48.54277454075777,14,0.625
eMBB,2,70,-100,0.01951490857180488,2.92982842511782,21.866433540131833,15,0.625
eMBB,2,71,-100,0.02566871001131623,6.951519384908582,98.15789746512706,15,1.25
eMBB,2,72,-100,0.027000273164686957,6.157423988089648,69.70339766049969,15,1.25
eMBB,2,73,-100,0.0039062431928017765,7.208797726964594,52.77580723697372,15,1.25
eMBB,2,74,-100,0.008243607407838407,9.649788801637841,49.34810031797555,16,1.25
eMBB,2,75,-100,0.028556882056414653,7.576127080066795,70.4357486709244,17,1.25
eMBB,2,76,-100,0.001820957765242866,6.9709255473237315,14.131488541901618,17,1.25
eMBB,2,77,-100,0.00803336777817112,3.247114523792286,58.68901898035812,17,0.625
eMBB,2,78,-100,0.028910091695724942,7.305432467420119,14.323423947933861,18,0.625
eMBB,2,79,-100,0.0036067506072909403,9.242549180881525,43.56662615358759,18,0.3125
eMBB,2,80,-100,0.02791253254894535,9.298761450177576,16.875502231140203,18,0.625
eMBB,2,81,-100,0.02786884292213994,2.6588537682894207,13.07203022628208,18,0.625
eMBB,2,82,-100,0.020706320896931602,5.510249852912154,96.28533986854133,19,0.625
eMBB,2,83,-100,0.011936101829067843,5.629140355975019,19.207995809336914,20,0.625
eMBB,2,84,-100,0.024121205974106785,9.792452664494057,78.03848688621231,19,0.625
eMBB,2,85,-100,0.02360082159533818,4.059094861587086,23.2524687817539,19,1.25
eMBB,2,86,-100,0.010456816342416377,8.782088867688547,50.08927870310021,20,1.25
eMBB,2,87,-100,0.012116188086139675,3.4223006132691283,43.69306149654859,20,0.625
eMBB,2,88,-100,0.014611143574032662,4.3412524206664145,50.89315763345743,20,0.625
eMBB,2,89,-100,0.0075649537237102975,3.256311923399661,65.47007867350649,21,0.625
eMBB,2,90,76.20198240542508,0.0006527723063445752,3.4489654343126603,76.54687894885635,21,1.25
eMBB,2,91,-100,0.022164407442579512,1.0833510725976883,56.09333011292999,21,1.25
eMBB,2,92,-100,0.009484265307077324,1.664836521268875,24.81387942421665,22,1.25
eMBB,2,93,-100,0.0022056144498232514,6.96271758954114,70.53098633291033,21,1.25
eMBB,2,94,-100,0.026763405751185045,7.315934437590438,89.13444081444865,21,1.25
eMBB,2,95,-100,0.01604979547145425,6.258632342910968,84.285449025294,21,0.625
eMBB,2,96,-100,0.015127631635761083,5.871196987402116,51.36469873444604,21,0.625
eMBB,2,97,-100,0.01035245254789961,7.378709162305858,60.666447329347974,21,0.3125
eMBB,2,98,-100,0.009907311258688356,8.385659035863526,17.062926444324297,21,0.15625
eMBB,2,99,-100,0.014132017998609631,3.6334926115121027,29.861791729151335,21,0.15625
eMBB,2,100,-100,0.024601819912430885,4.894905828852593,47.20228814936919,21,0.078125
eMBB,3,1,-100,0.004559317618177509,9.098603837864905,93.61779873186698,20,20
eMBB,3,2,-100,0.01757935985425931,1.8627305174984126,75.33658034397763,20,20
eMBB,3,3,-100,0.008930898139305745,7.517029211007894,74.87609437409648,20,40
eMBB,3,4,-100,0.011795391435758492,8.156148834389988,64.96898228968388,20,40
eMBB,3,5,-100,0.00745306185624125,5.1031859868552765,92.08461758094123,21,40
eMBB,3,6,-100,0.013996249016833098,2.286404012240521,65.06973618448441,21,40
eMBB,3,7,-100,0.016755983575401784,8.933248113945579,47.688186031950394,22,40
eMBB,3,8,-100,0.004430714506933848,2.263522355697694,33.51438948709842,21,40
eMBB,3,9,-100,0.024904630015833994,5.891696856391411,69.20862777096767,20,40
eMBB,3,10,-100,0.023560661127478955,4.036982454907087,21.494435970747382,20,40
eMBB,3,11,-100,0.029244844261066206,7.766023368105248,63.49317957716212,20,20.0
eMBB,3,12,-100,0.017841970731166713,4.042050705579451,62.11517219995104,20,40.0
eMBB,3,13,-100,0.029363463036558655,8.588509213002379,70.28377059562635,20,40.0
eMBB,3,14,-100,0.0032708818978963794,8.029130767478566,71.7682714200148,20,80.0
eMBB,3,15,-100,0.0029464381450213617,6.591717476484335,86.12047693676149,20,80.0
eMBB,3,16,-100,0.028766105725776803,5.0692136831877255,56.52894394866038,20,160.0
eMBB,3,17,-100,0.018654956958706434,7.000396045532451,62.34431108264339,20,160.0
eMBB,3,18,-100,0.008541882830389967,1.4860936336340256,48.005577071835845,20,160.0
eMBB,3,19,-100,0.015490455537927156,9.744624424102792,74.20278174987864,21,160.0
eMBB,3,20,-100,0.0184892031782763,4.915305546406401,84.47348581021868,22,160.0
eMBB,3,21,-100,0.013536437820663225,6.136671485860693,72.34557375310513,22,160.0
eMBB,3,22,-100,0.01764532950088229,7.82388098028618,93.09690389848498,22,160.0
eMBB,3,23,-100,0.006801880687540644,2.481450808131201,84.33746736981045,23,160.0
eMBB,3,24,-100,0.008304964643594513,6.294128158107666,30.62957997952787,23,160.0
eMBB,3,25,-100,0.02876312352222995,5.034962925105017,61.21943268747944,23,80.0
eMBB,3,26,-100,0.003988038708477061,3.3046764709672805,14.834300028796392,24,80.0
eMBB,3,27,-100,0.008563211820567433,5.644149113326593,10.085951321894948,23,80.0
eMBB,3,28,-100,0.0034100834693431763,8.965558427204723,51.17750031211931,22,80.0
eMBB,3,29,-100,0.026104163401123637,8.743855157031273,60.90656318276365,22,80.0
eMBB,3,30,-100,0.01628342982391609,9.949306786271945,80.06063659705801,22,40.0
eMBB,3,31,-100,0.027401058322261213,7.077417264822617,20.181771806257775,22,40.0
eMBB,3,32,-100,0.023413397267191407,4.6739148979511596,81.47826050348783,22,40.0
eMBB,3,33,49.23106258082767,0.0008953541607156304,5.853763653495938,49.816438946177264,22,20.0
eMBB,3,34,-100,0.027170961522412142,8.692346510794227,33.455759505566334,23,20.0
eMBB,3,35,-100,0.027803599582638373,7.0573976814415476,53.57527396028832,22,20.0
eMBB,3,36,-100,0.02483190340792492,8.052432301439094,50.18051488562052,22,20.0
eMBB,3,37,-100,0.025444805300155544,3.465181823499835,31.940712231065223,22,40.0
eMBB,3,38,-100,0.029321127306104422,9.134810464580788,61.61595713205483,22,80.0
eMBB,3,39,-100,0.022195245983071907,2.6695092673900103,23.095113413664976,22,80.0
eMBB,3,40,-100,0.029757202311574315,7.837453735438131,51.54868553836083,22,40.0
eMBB,3,41,-100,0.018823413537700253,4.001858523098055,74.05568335403984,21,40.0
eMBB,3,42,-100,0.01842338111035663,6.912374381405076,18.244291199445527,20,40.0
eMBB,3,43,-100,0.017583528101985043,3.2765506923423864,63.03285681135269,20,40.0
eMBB,3,44,-100,0.0016345200855631444,2.250623107650263,27.309899521810994,20,40.0
eMBB,3,45,-100,0.02470703383232395,4.168221089128547,83.72714363633608,21,40.0
eMBB,3,46,-100,0.02512194413273859,8.803840091496102,88.16886120538089,21,80.0
eMBB,3,47,-100,0.016166186908169917,4.911824792377859,24.365612481471175,21,80.0
eMBB,3,48,-100,0.02245852764536036,9.243850897285004,79.51828365889385,21,80.0
eMBB,3,49,-100,0.00484322314113571,3.075789998429374,45.17804253482823,22,80.0
eMBB,3,50,-100,0.017773349701995837,4.957621504780199,58.7112390324194,21,80.0
eMBB,3,51,-100,0.005897006099757452,6.385889094788704,85.29711536137326,21,40.0
eMBB,3,52,-100,0.007317317377453586,6.086200168236531,72.79972886754135,20,40.0
eMBB,3,53,-100,0.027356598632957252,6.786416786499855,31.989386733238803,20,40.0
eMBB,3,54,-100,0.006283595540897911,2.933763814435216,79.85061647220806,20,40.0
eMBB,3,55,-100,0.0014772681685399501,8.584903605954958,41.74011364303114,19,40.0
eMBB,3,56,-100,0.025395039660916222,4.9772606941224025,85.12319396232081,20,40.0
eMBB,3,57,-100,0.022063550991980374,7.794006625339469,52.249233813354,19,40.0
eMBB,3,58,-100,0.029154253730770317,9.273696934167036,41.690122952625785,19,20.0
eMBB,3,59,-100,0.027851208595388095,7.990786566122745,91.59849611119624,19,10.0
eMBB,3,60,-100,0.014600895248168934,3.4682194630721805,72.65088972550802,19,10.0
eMBB,3,61,-100,0.025581075708036593,6.630776472952007,55.72471961794997,19,10.0
eMBB,3,62,-100,0.0186997489224248,7.678633443449791,53.73864892974225,19,5.0
eMBB,3,63,-100,0.015888912779376548,9.42104647171026,67.50638569958294,19,2.5
eMBB,3,64,-100,0.010970060529587494,9.841535396107485,72.92305173349581,19,2.5
eMBB,3,65,-100,0.012142156337576626,6.413477031317893,78.1993725635314,19,1.25
eMBB,3,66,-100,0.004222445446467273,5.1160967180330275,91.72046734445784,19,1.25
eMBB,3,67,-100,0.022126951278153895,5.786292031135938,10.780176119038906,19,2.5
eMBB,3,68,-100,0.01892742364341673,8.104508229984994,68.05558442594027,19,2.5
eMBB,3,69,-100,0.02745469042253201,7.225280296648782,17.00771664396479,18,2.5
eMBB,3,70,-100,0.003081167122187079,9.65912791986864,58.545917020842246,18,5.0
eMBB,3,71,-100,0.0024371103850560983,5.79949380778416,74.18547562566137,17,5.0
eMBB,3,72,-100,0.019335615799188546,2.240678382639237,49.249166986972824,16,5.0
eMBB,3,73,-100,0.02245539086659384,6.059569738312015,75.34984434523605,15,5.0
eMBB,3,74,-100,0.02859177434564938,6.225901924398799,37.18550691491197,15,5.0
eMBB,3,75,-100,0.027954448252813915,6.450698737356763,28.40055811173284,15,5.0
eMBB,3,76,-100,0.0180961660338316,2.006242859125268,10.642848679354103,14,5.0
eMBB,3,77,-100,0.023854545071387838,7.576120921393937,77.80689372882885,14,5.0
eMBB,3,78,-100,0.006572357162983747,2.644715380931321,97.39444533646405,14,10.0
eMBB,3,79,-100,0.018736805679169948,6.4135908680574145,36.27687947225664,14,20.0
eMBB,3,80,-100,0.006410412125967055,7.050097914117382,17.061252952118686,14,20.0
eMBB,3,81,-100,0.02539665702278356,8.19302666034066,15.423126539011685,14,20.0
eMBB,3,82,-100,0.006209283526708879,9.732139126849974,80.52629091269034,14,20.0
eMBB,3,83,-100,0.014422451938455382,1.8713645558266858,38.27772534924128,14,20.0
eMBB,3,84,-100,0.011241093106073425,1.1256406648862238,29.666767987281847,14,40.0
eMBB,3,85,-100,0.011456802312538733,6.349181192082344,69.7088563846234,15,40.0
eMBB,3,86,-100,0.02529821358618044,3.797742272861946,14.935926257728163,15,20.0
eMBB,3,87,-100,0.01594194345414846,5.324877724895851,15.966734022268383,15,40.0
eMBB,3,88,-100,0.014309720666876354,8.05564739345861,53.66495875331437,15,80.0
eMBB,3,89,-100,0.0014061553590267414,4.501800071976919,76.09735576209377,15,40.0
eMBB,3,90,-100,0.008813537284300902,8.205661210775176,45.62538817459274,16,40.0
eMBB,3,91,-100,0.02154034781632426,1.8436433660881804,19.59872350976528,16,80.0
eMBB,3,92,-100,0.010555695060097415,5.087020181390555,79.56367180124555,15,80.0
eMBB,3,93,-100,0.011453863598004831,9.519043269103621,39.936377411152705,15,40.0
eMBB,3,94,-100,0.01662324536640466,2.996897651123126,22.673268882200247,15,40.0
eMBB,3,95,-100,0.010545642473237252,9.421518052191004,14.305753910083068,15,40.0
eMBB,3,96,-100,0.0011437409107451521,4.6827699393781455,45.742690521283244,14,40.0
eMBB,3,97,-100,0.006049978427579043,1.0412873646095377,46.71697404685341,13,40.0
eMBB,3,98,-100,0.026448957524108932,5.929382034482143,59.866041151622305,14,40.0
eMBB,3,99,-100,0.0076438219500163124,3.559577532301814,96.62388948859098,13,40.0
eMBB,3,100,-100,0.021792742917587947,5.8823993996213435,15.561302486826428,14,40.0
eMBB,4,1,-100,0.02905673754731112,7.332596252127377,55.028997079266006,20,40
eMBB,4,2,-100,0.02307098445038199,2.9417035598571495,22.88836362222316,20,80
eMBB,4,3,-100,0.01654738600179308,6.429419731814094,53.20809772915505,20,40.0
eMBB,4,4,-100,0.024685248241446363,2.2870923114135113,20.50201116811311,21,40.0
eMBB,4,5,-100,0.003735250740994854,7.145721923288487,13.065234730934904,21,40.0
eMBB,4,6,-100,0.02222737016991603,3.911259476473025,56.11832390987677,21,40.0
eMBB,4,7,-100,0.012821862097526225,5.578457059116739,60.31962106783554,21,40.0
eMBB,4,8,-100,0.008356383043762846,1.0699482847699975,48.452094138833665,21,20.0
eMBB,4,9,-100,0.010526209695402104,6.944000325138799,11.956672133603599,21,10.0
eMBB,4,10,-100,0.027075738022822246,8.191058606098721,79.25633012052255,21,20.0
eMBB,4,11,-100,0.02742458997242564,8.390760857975216,65.80476789070403,20,20.0
eMBB,4,12,-100,0.01491285685315663,2.1399231484241303,91.2501391640313,20,10.0
eMBB,4,13,-100,0.008777289430653255,2.691785506562704,96.46883698891409,20,10.0
eMBB,4,14,-100,0.004161743017809715,8.369740366497352,14.710459742871674,20,10.0
eMBB,4,15,-100,0.014410305326517674,8.108574341465651,16.972833964205627,20,5.0
eMBB,4,16,-100,0.002874174280344039,7.7461581630812075,55.60318511524011,20,5.0
eMBB,4,17,-100,0.003011921209508694,9.435779554306377,50.23059904707733,19,5.0
eMBB,4,18,-100,0.0036030692093084573,3.980182793905536,54.320013186727,18,5.0
eMBB,4,19,-100,0.009470678238839902,8.755703929293064,77.84075301886442,18,5.0
eMBB,4,20,-100,0.029167613999100287,3.712650553603586,79.55916637002733,19,5.0
eMBB,4,21,-100,0.006768248672859431,1.7588134525132284,98.44379464611728,19,10.0
