2,33,14.0,[300.0, 406.0, 484.0, 417.0, 950.0, 910.0],[84579, 99864, 83560, 98845, 96807, 92731],[750, 13380, 810, 1585, 5977, 2480]
2,34,15.0,[300.0, 406.0, 484.0, 417.0, 950.0, 910.0],[91627, 108186, 90523, 107082, 104875, 100459],[750, 13380, 810, 1585, 5977, 2480]
2,35,16.0,[300.0, 406.0, 484.0, 417.0, 950.0, 910.0],[98675, 116508, 97486, 115319, 112942, 108186],[750, 13380, 810, 1585, 5977, 2480]
2,36,17.0,[300.0, 406.0, 484.0, 417.0, 950.0, 910.0],[105723, 124830, 104450, 123556, 121009, 115914],[750, 13380, 810, 1585, 5977, 2480]
2,37,18.0,[300.0, 406.0, 484.0, 417.0, 950.0, 910.0],[112772, 133152, 111413, 131793, 129077, 123641],[750, 13380, 810, 1585, 5977, 2480]
2,38,19.0,[300.0, 406.0, 484.0, 417.0, 950.0, 910.0],[119820, 141474, 118376, 140030, 137144, 131369],[750, 13380, 810, 1585, 5977, 2480]
2,39,20.0,[300.0, 406.0, 484.0, 417.0, 950.0, 910.0],[126868, 149796, 125340, 148267, 145211, 139097],[750, 13380, 810, 1585, 5977, 2480]
2,40,21.0,[300.0, 406.0, 484.0, 417.0, 950.0, 910.0],[126868, 149796, 125340, 148267, 145211, 139097],[750, 13380, 810, 1585, 5977, 2480]
3,41,2.0,[0.0, 0.0, 0.0, 0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0]
3,42,3.0,[382.0, 389.0, 440.0, 406.0, 349.0, 289.0],[8322, 7897, 6963, 7133, 6963, 7218],[1530, 510, 1080, 360, 300, 1372]
3,43,4.0,[382.0, 500.0, 557.0, 618.0, 450.0, 435.0],[16644, 15794, 13926, 14266, 13926, 14436],[1530, 776, 1339, 619, 388, 1666]
3,44,5.0,[382.0, 500.0, 557.0, 278.0, 450.0, 435.0],[24966, 23692, 20890, 21399, 20890, 21654],[1530, 776, 1339, 13431, 388, 1666]
3,45,6.0,[382.0, 317.0, 147.0, 278.0, 1152.0, 435.0],[33288, 31589, 27853, 28532, 27853, 28872],[1530, 2288, 6027, 13431, 1832, 1666]
3,46,7.0,[382.0, 378.0, 176.0, 278.0, 888.0, 435.0],[41610, 39487, 34816, 35665, 34816, 36090],[1530, 4304, 7410, 13431, 3344, 1666]
3,47,8.0,[382.0, 378.0, 186.0, 278.0, 780.0, 435.0],[49932, 47384, 41780, 42799, 41780, 43308],[1530, 4304, 8536, 13431, 5711, 1666]
3,48,9.0,[382.0, 378.0, 186.0, 278.0, 780.0, 435.0],[58254, 55282, 48743, 49932, 48743, 50526],[1530, 4304, 8536, 13431, 5711, 1666]
3,49,10.0,[382.0, 378.0, 216.0, 278.0, 780.0, 435.0],[66576, 63179, 55706, 57065, 55706, 57744],[1530, 4304, 10627, 13431, 5711, 1666]
3,50,11.0,[382.0, 378.0, 216.0, 278.0, 780.0, 435.0],[74898, 71077, 62670, 64198, 62670, 64962],[1530, 4304, 10627, 13431, 5711, 1666]
3,51,12.0,[382.0, 378.0, 216.0, 278.0, 780.0, 435.0],[83220, 78974, 69633, 71331, 69633, 72180],[1530, 4304, 10627, 13431, 5711, 1666]
3,52,13.0,[382.0, 378.0, 216.0, 278.0, 780.0, 435.0],[91542, 86872, 76596, 78464, 76596, 79398],[1530, 4304, 10627, 13431, 5711, 1666]
3,53,14.0,[382.0, 378.0, 216.0, 278.0, 780.0, 435.0],[99864, 94769, 83560, 85598, 83560, 86616],[1530, 4304, 10627, 13431, 5711, 1666]
3,54,15.0,[382.0, 378.0, 216.0, 278.0, 780.0, 435.0],[108186, 102666, 90523, 92731, 90523, 93835],[1530, 4304, 10627, 13431, 5711, 1666]
3,55,16.0,[382.0, 378.0, 216.0, 278.0, 780.0, 435.0],[116508, 110564, 97486, 99864, 97486, 101053],[1530, 4304, 10627, 13431, 5711, 1666]
3,56,17.0,[382.0, 378.0, 216.0, 278.0, 780.0, 435.0],[124830, 118461, 104450, 106997, 104450, 108271],[1530, 4304, 10627, 13431, 5711, 1666]
3,57,18.0,[382.0, 378.0, 216.0, 278.0, 780.0, 435.0],[133152, 126359, 111413, 114130, 111413, 115489],[1530, 4304, 10627, 13431, 5711, 1666]
3,58,19.0,[382.0, 378.0, 216.0, 278.0, 780.0, 435.0],[141474, 134256, 118376, 121263, 118376, 122707],[1530, 4304, 10627, 13431, 5711, 1666]
3,59,20.0,[382.0, 378.0, 216.0, 278.0, 780.0, 435.0],[149796, 142154, 125340, 128397, 125340, 129925],[1530, 4304, 10627, 13431, 5711, 1666]
3,60,21.0,[382.0, 378.0, 216.0, 278.0, 780.0, 435.0],[149796, 142154, 125340, 128397, 125340, 129925],[1530, 4304, 10627, 13431, 5711, 1666]
4,61,2.0,[0.0, 0.0, 0.0, 0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0]
4,62,3.0,[337.0, 355.0, 308.0, 383.0, 359.0, 234.0],[7303, 7048, 7133, 7982, 8406, 7133],[874, 780, 873, 840, 1410, 390]
4,63,4.0,[337.0, 461.0, 201.0, 227.0, 225.0, 234.0],[14606, 14096, 14266, 15964, 16813, 14266],[874, 3182, 5057, 2088, 11247, 390]
4,64,5.0,[337.0, 418.0, 274.0, 281.0, 235.0, 234.0],[21909, 21144, 21399, 23947, 25220, 21399],[874, 5067, 7157, 3684, 14649, 390]
4,65,6.0,[337.0, 418.0, 176.0, 281.0, 168.0, 234.0],[29212, 28193, 28532, 31929, 33627, 28532],[874, 5067, 11336, 3684, 23398, 390]
4,66,7.0,[337.0, 418.0, 178.0, 281.0, 168.0, 234.0],[36515, 35241, 35665, 39911, 42034, 35665],[874, 5067, 11764, 3684, 23398, 390]
4,67,8.0,[485.0, 191.0, 178.0, 281.0, 168.0, 234.0],[43818, 42289, 42799, 47894, 50441, 42799],[904, 11109, 11764, 3684, 23398, 390]
4,68,9.0,[485.0, 191.0, 178.0, 281.0, 168.0, 234.0],[51121, 49337, 49932, 55876, 58848, 49932],[904, 11109, 11764, 3684, 23398, 390]
4,69,10.0,[485.0, 191.0, 178.0, 281.0, 168.0, 234.0],[58424, 56386, 57065, 63858, 67255, 57065],[904, 11109, 11764, 3684, 23398, 390]
4,70,11.0,[485.0, 191.0, 178.0, 281.0, 168.0, 234.0],[65727, 63434, 64198, 71841, 75662, 64198],[904, 11109, 11764, 3684, 23398, 390]
4,71,12.0,[485.0, 191.0, 178.0, 281.0, 168.0, 234.0],[73030, 70482, 71331, 79823, 84069, 71331],[904, 11109, 11764, 3684, 23398, 390]
4,72,13.0,[485.0, 191.0, 178.0, 281.0, 168.0, 234.0],[80333, 77530, 78464, 87806, 92476, 78464],[904, 11109, 11764, 3684, 23398, 390]
4,73,14.0,[485.0, 191.0, 178.0, 281.0, 168.0, 234.0],[87636, 84579, 85598, 95788, 100883, 85598],[904, 11109, 11764, 3684, 23398, 390]
4,74,15.0,[485.0, 191.0, 178.0, 281.0, 168.0, 234.0],[94939, 91627, 92731, 103770, 109290, 92731],[904, 11109, 11764, 3684, 23398, 390]
4,75,16.0,[485.0, 191.0, 178.0, 281.0, 168.0, 234.0],[102242, 98675, 99864, 111753, 117697, 99864],[904, 11109, 11764, 3684, 23398, 390]
4,76,17.0,[485.0, 191.0, 178.0, 281.0, 168.0, 234.0],[109545, 105723, 106997, 119735, 126104, 106997],[904, 11109, 11764, 3684, 23398, 390]
4,77,18.0,[485.0, 191.0, 178.0, 281.0, 168.0, 234.0],[116848, 112772, 114130, 127717, 134511, 114130],[904, 11109, 11764, 3684, 23398, 390]
4,78,19.0,[485.0, 191.0, 178.0, 281.0, 168.0, 234.0],[124151, 119820, 121263, 135700, 142918, 121263],[904, 11109, 11764, 3684, 23398, 390]
4,79,20.0,[485.0, 191.0, 178.0, 281.0, 168.0, 234.0],[131454, 126868, 128397, 143682, 151325, 128397],[904, 11109, 11764, 3684, 23398, 390]
4,80,21.0,[485.0, 191.0, 178.0, 281.0, 168.0, 234.0],[131454, 126868, 128397, 143682, 151325, 128397],[904, 11109, 11764, 3684, 23398, 390]
5,81,2.0,[0.0, 0.0, 0.0, 0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0]
5,82,3.0,[-2147483648.0, 337.0, 310.0, 415.0, 403.0, 323.0],[6878, 7727, 6793, 8152, 7557, 7133],[0, 876, 964, 1488, 1140, 750]
5,83,4.0,[-2147483648.0, 337.0, 415.0, 415.0, 493.0, 562.0],[13756, 15455, 13586, 16304, 15115, 14266],[0, 876, 4891, 1488, 4353, 4047]
5,84,5.0,[-2147483648.0, 337.0, 438.0, 415.0, 592.0, 562.0],[20635, 23182, 20380, 24456, 22673, 21399],[0, 876, 8034, 1488, 7328, 4047]
5,85,6.0,[-2147483648.0, 337.0, 309.0, 415.0, 592.0, 562.0],[27513, 30910, 27173, 32608, 30231, 28532],[0, 876, 17775, 1488, 7328, 4047]
5,86,7.0,[-2147483648.0, 337.0, 309.0, 415.0, 592.0, 562.0],[34392, 38638, 33967, 40761, 37788, 35665],[0, 876, 17775, 1488, 7328, 4047]
5,87,8.0,[-2147483648.0, 337.0, 309.0, 415.0, 592.0, 562.0],[41270, 46365, 40760, 48913, 45346, 42799],[0, 876, 17775, 1488, 7328, 4047]
5,88,9.0,[-2147483648.0, 337.0, 309.0, 371.0, 592.0, 562.0],[48149, 54093, 47554, 57065, 52904, 49932],[0, 876, 17775, 3175, 7328, 4047]
5,89,10.0,[-2147483648.0, 337.0, 309.0, 371.0, 592.0, 562.0],[55027, 61820, 54347, 65217, 60462, 57065],[0, 876, 17775, 3175, 7328, 4047]
5,90,11.0,[-2147483648.0, 337.0, 309.0, 371.0, 592.0, 562.0],[61905, 69548, 61141, 73369, 68020, 64198],[0, 876, 17775, 3175, 7328, 4047]
5,91,12.0,[-2147483648.0, 337.0, 309.0, 371.0, 592.0, 562.0],[68784, 77276, 67934, 81522, 75577, 71331],[0, 876, 17775, 3175, 7328, 4047]
